time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_1404200	1.01232	0	2.4196	0.611701	1.44136	0	0	0.258851	1.29436	3.71695	2.84777	2.35697	3.15765	1.5075	0.952191	1.7298	0.972013	0.762316	0	0.208667	0.461106
PF3D7_1404300	2.57715	2.01565	0.409186	0.509162	0	0	0	0	0.909435	0.882685	0.961262	2.13381	21.6469	10.4337	1.8313	0.588099	0.669354	0.17845	0.245851	0.279405	0.636974
PF3D7_1404400	1.42313	1.02148	0.646186	2.29443	8.18571	18.495	25.6192	40.6313	40.0022	27.3033	15.4538	10.4576	5.00848	9.10793	2.29535	1.39166	7.1192	12.4072	20.5999	26.839	28.7691
PF3D7_1404500	74.0715	55.8445	48.7828	45.4382	40.3608	31.4766	24.9777	24.5306	23.0275	13.0469	10.4085	10.0055	20.1089	36.9052	46.606	42.046	37.1017	28.8575	28.9842	25.7677	21.4194
PF3D7_1404600	1.42706	1.03629	0.761357	0.407538	0.557841	0.922704	1.26872	2.2884	2.3242	1.81325	2.51226	2.94677	5.15756	6.0159	1.27786	0.692998	0.855006	0.938431	2.00173	2.09373	2.02082
PF3D7_1404700	16.0242	14.0577	7.66491	5.46378	1.38237	1.56882	0.897826	1.19816	1.15893	3.05579	57.9039	226.527	586.815	308.495	28.4787	8.90501	3.86146	2.782	1.38279	1.64126	1.88996
PF3D7_1404800	1490.37	978.462	714.773	496.478	270.79	88.7167	33.705	12.8704	5.14203	7.11031	107.416	286.832	3622.39	3504.27	919.582	680.43	387.127	148.45	46.3525	23.115	10.3933
PF3D7_1404900	701.77	573.845	523.515	472.331	365.196	278.486	205.337	159.75	147.359	110.811	261.213	523.344	4811.59	2876.05	608.189	499.392	408.141	298.693	213.601	183.894	146.02
PF3D7_1405000	15.2581	11.7176	8.5914	11.0539	12.6837	14.3071	21.0201	23.8683	20.5483	16.4935	13.1477	13.8243	73.5994	80.2559	12.7341	9.43252	9.86174	13.7893	18.3409	21.4628	22.0571
PF3D7_1405100	6.06769	12.7941	20.6823	26.7941	31.8077	25.1083	22.063	15.174	8.88406	12.1512	38.3763	40.4517	28.9976	15.3955	10.8511	17.8922	23.7371	23.9315	21.1376	17.2461	12.2323
PF3D7_1405200	7.42018	11.9661	15.7641	17.0581	19.1129	20.6596	23.5842	33.5419	21.1527	28.0454	29.2231	20.8855	22.8233	9.60338	10.7025	15.3975	22.9933	16.059	23.3807	27.4793	29.8029
PF3D7_1405300	3.19751	7.36967	12.4369	13.1776	12.7359	15.5457	18.5782	19.4876	19.3116	18.1489	19.7164	14.6252	21.2142	8.8188	7.69595	10.8214	13.7633	15.0537	17.0958	19.0038	19.4078
PF3D7_1405400	1.69881	1.60309	2.25266	4.73751	8.65228	14.603	15.2857	14.3175	8.74791	6.26304	4.22797	2.59587	2.82494	2.69397	1.74375	2.49623	6.81594	10.8307	13.9559	13.0477	10.4364
PF3D7_1405500	42.1629	36.4564	31.7396	24.8053	21.7719	20.2486	17.1559	11.4442	5.29702	2.68396	1.99862	1.94377	2.92154	6.08956	27.5793	26.0753	23.2801	18.4728	17.1601	13.9948	9.01738
PF3D7_1405600	7.15884	3.52296	1.95381	6.44742	37.5846	140.024	263.647	317.502	334.546	243.798	122.838	137.89	77.1376	53.4682	7.7273	7.4646	37.3718	111.726	232.769	272.724	276.145
PF3D7_1405700	16.2299	16.9267	19.687	22.0522	24.4567	19.2936	16.3456	14.7983	12.1121	19.005	112.446	208.655	160.527	81.0791	18.8352	17.8189	20.2369	17.6923	17.2421	14.6895	12.8962
PF3D7_1405800	234.952	176.391	142.101	124.183	113.144	69.9595	47.1453	29.4082	17.2458	9.46134	13.8504	22.1608	158.499	398.245	147.203	129.144	112.1	76.6728	49.8856	34.738	23.1218
PF3D7_1405900	72.0908	50.6878	43.5178	38.7457	36.7703	25.3274	18.7037	12.9007	8.43806	6.4945	6.81482	10.2539	55.5925	89.0528	46.5188	40.1011	35.0408	25.0776	18.142	14.6501	9.8831
PF3D7_1406000	78.1977	68.9937	78.0899	76.008	69.8507	74.9765	78.9378	84.4909	74.1755	39.2335	20.8031	15.8605	15.4718	18.0329	45.2209	63.0378	65.8113	81.023	72.3065	75.6692	64.6093
PF3D7_1406100	32.7651	31.2483	30.1659	25.2581	17.5633	14.3302	13.1647	13.8022	13.7281	15.5316	22.4603	18.9907	11.338	11.7909	24.3918	27.6107	21.216	14.8194	13.0483	12.8737	13.3665
PF3D7_1406200	153.224	108.744	90.6366	80.77	75.3915	46.5233	39.6248	39.756	35.4272	29.1291	25.975	22.6394	21.3283	68.7654	81.0692	79.7729	67.739	46.0444	36.3041	35.0548	32.9984
PF3D7_1406300	9.66885	13.8055	15.8315	19.0665	24.1971	58.2673	74.7225	107.014	95.4433	69.5037	35.9393	25.164	130.884	47.6457	13.8449	17.2308	34.5004	51.9001	73.0276	87.9797	89.5039
PF3D7_1406400	0.772092	0.540546	0.271224	1.66342	7.30407	15.0584	22.915	36.4638	24.1858	27.2507	18.6629	11.1202	6.13863	5.12062	1.63694	1.2481	4.3389	11.1603	20.5479	26.3803	26.2303
PF3D7_1406500	0.238422	0.146967	0.0878591	0.177127	0.672856	1.8949	2.17063	2.24124	0.710457	0.572118	0.682027	0.755411	0.869492	0.932768	0.556594	0.204042	0.560733	1.24042	2.18819	2.15779	1.28174
PF3D7_1406600	1.32972	0.995183	2.28719	8.82595	15.642	24.1941	29.0728	38.4286	51.3985	54.4579	35.7395	25.1701	15.7795	9.36701	2.28953	4.41161	12.8984	20.1846	27.2283	32.4963	39.5499
PF3D7_1406700	3.28671	2.60061	5.51019	24.5852	49.5085	52.0126	57.3501	80.8155	92.3246	92.7339	60.8817	56.8109	28.0762	18.7237	7.55716	10.4687	28.5609	40.8114	52.6432	66.1212	68.9986
PF3D7_1406800	26.4117	10.3182	3.72704	3.02881	1.79094	11.6175	39.442	82.6875	281.614	1252.55	2183.5	2388.93	1379.03	613.84	31.8125	17.2043	15.8711	17.3706	38.9851	76.2187	227.389
PF3D7_1406900	0.471959	0.792462	1.99198	6.62512	15.7383	20.1927	19.3485	13.6446	7.77435	6.64236	21.1136	45.2679	22.332	9.23598	1.62499	3.0293	10.0987	16.3887	18.5189	15.1445	11.5251
PF3D7_1407000	0.404425	0.437045	0.380228	0.576187	0.882115	1.95453	1.01868	0.528801	0.391072	0.396099	3.12217	6.7782	3.27831	2.45191	1.56561	1.05481	1.4215	1.42043	1.21698	0.704065	0.586729
PF3D7_1407100	167.884	146.34	118.723	101.753	112.623	63.2915	54.9967	29.4417	15.018	6.92357	5.59904	8.98864	18.6448	62.9271	97.0775	98.1054	93.6354	70.6807	41.8218	29.1371	24.7353
PF3D7_1407200	58.8459	58.5008	64.2458	53.8373	45.6415	31.1471	27.3378	25.6777	24.9576	20.1055	47.8326	110.754	493.895	179.024	53.6794	56.1753	41.5098	30.1351	24.3584	23.9275	22.1481
PF3D7_1407300	143.295	135.797	136.549	128.992	113.961	65.3965	62.957	67.6763	59.3404	46.3448	46.0026	68.2467	392.384	162.112	105.599	119.604	90.691	65.5096	57.6411	58.3391	53.299
PF3D7_1407400	52.4047	44.8222	42.6315	49.8202	37.6306	37.9157	33.7411	33.0004	32.571	25.9977	29.0539	23.526	28.6378	39.6288	35.4957	40.781	36.8565	34.9406	38.0878	32.9863	32.8927
PF3D7_1407500	147.622	118.415	106.973	111.604	98.0477	68.0416	55.0869	44.7779	23.471	21.0372	9.14541	21.7268	15.8701	24.5862	85.4852	80.2098	89.8799	73.6067	55.3827	45.9912	35.7576
PF3D7_1407600	3.62381	3.80042	2.76793	1.91026	1.74578	3.07588	4.49841	5.76031	3.89818	2.61866	2.37265	2.84043	23.7767	55.1797	8.29577	3.57604	2.79969	2.90308	4.62319	5.0996	4.53378
PF3D7_1407700	0.479158	0.344875	0.162454	0.0402891	0.158404	0.0606937	0	0	0.0306597	0.100533	0.272498	0.330253	8.14363	2.45189	0.72834	0.234324	0.0446273	0.108201	0.129602	0	0.031965
PF3D7_1407800	2516.12	1767.54	1299.96	1054.38	790.443	438.281	310.01	282.459	222.963	167.603	221.932	377.831	3816.34	3743.71	1489.39	1186.5	848.536	528.991	333.491	270.627	222.84
PF3D7_1407900	2177.91	1127.16	581.742	394.096	291.06	177.339	118.499	71.9404	50.3842	28.7711	73.6875	164.548	446.527	2160.1	874.26	554.611	363.403	205.555	116.785	90.6609	61.4808
PF3D7_1408000	323.369	315.557	412.59	620.886	777.751	646.649	489.731	350.426	252.083	134.918	97.2771	150.133	861.773	350.082	255.977	402.533	677.488	658.561	472.919	381.422	304.926
PF3D7_1408100	999.03	935.659	868.582	832.093	711.774	508.65	415.368	339.513	260.321	123.372	65.7511	69.9112	95.0661	135.7	667.521	771.713	730.232	539.967	406.443	352.461	289.903
PF3D7_1408200	258.805	223.635	188.461	163.728	129.305	84.3892	61.9041	41.3257	21.8385	12.6992	8.79651	10.9737	19.4515	39.0768	152.732	165.865	132.013	87.5186	56.1632	44.4937	26.5144
PF3D7_1408300	1.6686	1.16219	1.10667	0.664036	0.95712	0.246958	0.149475	1.78353	1.33106	2.04073	2.89864	5.26317	4.30089	3.87453	0.698075	0.951472	0.179747	0.285089	0.266836	0.91035	0.896132
PF3D7_1408400	20.5098	24.6437	30.7035	45.3313	56.5971	48.0463	52.7945	58.2161	37.9389	45.5863	57.8787	60.9847	36.2765	21.7522	18.4958	31.8886	37.9557	45.0401	49.4892	48.2945	44.2777
PF3D7_1408500	161.969	134.183	132.936	122.495	103.78	91.0764	63.2497	40.3921	35.2769	14.7592	15.3547	25.2483	18.9415	29.2197	99.408	118.756	111.127	81.0967	60.9621	48.942	36.9191
PF3D7_1408600	1893.31	1704.91	1520.96	1497.69	1624.32	1565.86	1170.59	816.173	957.999	346.546	170.335	205.112	207.01	317.064	1225.5	1347.96	1872.5	1546.06	1119.45	967.518	843.684
PF3D7_1408700	121.849	97.1603	64.2889	39.6575	21.6877	22.4857	27.2763	42.7166	58.8289	70.6949	51.7663	34.5316	25.6103	27.0543	58.8829	56.9963	36.4209	24.402	26.0939	35.1129	45.4183
PF3D7_1408800	0.605322	1.01596	0.239704	0.17853	0.349693	0.223684	0.163225	0.145139	0.0449678	0.0740713	0.241269	0	0	1.70686	1.07409	0.345361	0.656914	0.370389	0.0957423	0.244756	0.140991
PF3D7_1408900	60.3486	49.589	47.7017	55.4931	52.1352	39.1567	26.3161	15.5313	8.5067	4.43122	5.07871	6.63267	10.6434	11.1648	33.6325	43.718	42.0885	36.593	27.9163	18.5012	11.7342
PF3D7_1409000	91.4736	77.5863	66.0228	65.8955	56.5807	49.4115	40.9277	32.4135	24.159	15.1987	13.6142	9.08387	11.1894	14.2957	53.0119	60.613	59.961	49.0371	41.7977	36.7532	27.6906
PF3D7_1409100	8.2286	8.41515	8.35546	9.58382	10.881	12.243	16.398	22.5806	35.9195	25.1451	16.4617	11.4359	15.4649	9.71687	8.12433	8.68983	10.2465	12.3873	14.4047	19.584	24.2126
PF3D7_1409200	2.92216	1.63166	2.63094	3.57718	9.30558	14.0883	16.6969	35.2163	33.2424	72.0998	129.173	100.736	41.4115	30.9995	3.54325	3.49991	6.57036	11.7004	20.0085	20.8087	30.3839
PF3D7_1409300	4.93562	2.84519	5.24586	7.80726	7.88251	16.6892	26.6649	46.4301	80.7095	220.164	362.773	281.059	162.757	73.1528	7.51623	8.38484	14.6453	17.57	27.9061	39.5007	71.5244
PF3D7_1409400	28.0822	11.4795	3.48911	3.51377	4.53329	18.7867	34.9033	67.1836	167.515	617.161	1880.28	2741.89	1437.56	685.626	38.6142	14.2569	11.3816	18.3633	33.0758	54.9762	135.733
PF3D7_1409500	0.488246	0.265489	0.317647	0.23603	0.332901	0.700113	1.59654	1.59318	1.16475	1.32902	9.79512	30.4085	6.72693	4.71387	1.13169	0.368685	0.65637	1.03489	2.43966	2.9791	1.7622
PF3D7_1409600	116.394	79.0555	62.4871	54.8354	50.2182	38.1783	30.3355	38.2443	50.0282	68.6894	87.0987	82.8911	68.4956	93.7199	65.8058	61.5623	52.5607	37.6564	32.5054	33.4046	42.3615
PF3D7_1409700	0.326845	0.3246	0.352114	1.23847	3.4956	6.30818	8.4991	7.91849	3.84208	2.74991	2.1969	1.41023	1.26545	1.41872	0.799137	0.661145	2.48333	4.72287	7.69879	7.51466	6.87446
PF3D7_1409800	2.80334	2.96524	14.2015	47.0947	75.1094	81.4186	71.4563	57.8547	35.4322	20.6644	11.1116	10.6369	11.5468	15.8042	6.62655	22.214	60.7579	78.2784	65.0117	59.9693	41.4819
PF3D7_1409900	91.0826	94.5623	109.606	136.108	145.14	128.025	117.84	117.266	113.041	82.8907	54.6277	42.7437	36.4966	38.1671	75.2934	104.197	127.838	123.304	112.609	113.632	106.056
PF3D7_1410000	169.337	147.724	120.728	101.909	70.1749	58.7192	49.6094	45.6629	47.0084	34.678	29.598	22.3146	18.6074	26.9932	109.025	117.472	93.5333	57.4237	51.9287	48.2962	47.9852
PF3D7_1410100	2.13942	1.72694	0.716398	1.74517	1.09424	0.40132	0.44385	0.747527	0.772369	1.20842	2.55639	2.53737	2.0101	3.52088	1.44243	1.76052	0.911506	0.605794	0.896763	0.598006	0.729323
PF3D7_1410200	213.343	189.341	178.279	202.758	203.314	138.247	82.1119	40.3138	18.9422	10.9684	14.2508	17.3062	24.0959	29.4164	130.41	158.552	174.588	147.333	89.9135	57.9872	28.5663
PF3D7_1410300	29.6584	27.5075	18.2804	9.78247	5.40966	17.5998	26.3866	29.6077	22.8395	18.5965	15.8282	15.6029	10.2347	9.89098	17.5656	14.6457	10.5938	13.9286	22.3185	25.8502	23.8482
PF3D7_1410400	66.3398	21.5726	6.69295	3.96383	2.36966	1.52485	0.928334	6.205	255.601	3115.57	6177.23	7297.47	4471.09	1906.75	73.9566	43.6636	28.1397	12.6169	4.56562	21.5889	353.656
PF3D7_1410500	5.20887	1.44845	0.82977	1.8735	3.17969	10.644	20.673	19.5736	9.89913	7.39074	3.90281	4.90174	3.23325	2.41742	2.61509	2.96909	1.3425	9.18878	22.5437	17.2437	13.8566
PF3D7_1410600	697.031	550.652	442.361	418.074	395.574	295.48	249.583	241.812	246.329	158.684	94.7092	110.604	95.6184	165.44	371.502	377.474	364.3	305.468	241.516	231.222	219.997
PF3D7_1410700	3.04178	1.67789	0.61917	1.17797	3.0645	21.0397	53.0637	104.542	169.676	147.727	103.726	85.2159	53.8894	26.3773	2.66627	2.97506	7.47381	18.7254	51.6989	85.7883	126.446
PF3D7_1410800	5.07357	3.50826	0.876798	0.524723	0.253593	1.86016	1.66245	3.77387	15.9491	128.854	215.802	264.969	142.126	66.7574	2.76769	1.32113	0.714701	1.36605	1.05536	4.31894	19.2584
PF3D7_1410900	85.6295	65.3187	56.6264	59.5459	51.2251	39.2525	31.9534	28.9954	29.9608	30.6549	46.8042	98.8557	133.131	57.8544	49.7043	54.6399	48.7787	35.559	31.098	30.3215	26.3398
PF3D7_1411000	3.75426	3.32845	1.38317	0.960039	0.386112	0.354694	0.357172	1.14479	1.44047	4.40452	46.1029	110.804	530.635	183.367	17.3242	3.78813	2.52387	1.0919	0.705239	1.0833	1.56013
PF3D7_1411100	49.5945	42.5306	39.664	36.5308	27.4989	23.4702	21.2716	26.7677	27.7193	42.6549	32.4315	34.8746	23.6084	16.8421	33.3713	33.7195	31.2864	25.186	23.2726	23.655	28.208
PF3D7_1411200	227.321	195.135	162.432	152.543	122.854	68.4738	51.083	45.1004	40.9959	93.3257	488.841	681.157	650.614	396.701	149.895	144.641	115.098	73.6643	52.0703	43.499	43.4895
PF3D7_1411300	21.8623	27.043	30.5361	27.7117	21.5926	22.4615	23.119	22.1754	22.8559	35.4128	58.1817	89.5371	56.1463	31.7949	22.4879	26.7567	22.8794	21.5201	22.216	21.4824	21.4274
PF3D7_1411400	4.16741	2.30214	1.31613	1.98279	5.17942	20.3312	31.7763	39.7567	28.1703	18.8141	10.5951	6.14627	7.59682	7.50831	2.47917	2.01761	5.01025	12.7191	26.6905	32.385	31.0805
PF3D7_1411500	57.5142	42.9051	33.4755	29.949	27.1306	21.5521	15.6558	10.736	5.05201	2.67305	2.62032	3.09165	5.61411	19.9356	33.9753	29.2482	26.3476	19.6678	16.7975	12.4235	7.21447
PF3D7_1411600	1.6884	2.17735	0.775774	3.09079	7.1649	9.8508	12.3109	12.848	13.2488	6.60416	4.27822	3.95164	3.22728	4.14046	2.33351	1.84818	3.793	6.33648	10.6262	10.6963	10.6766
PF3D7_1411700	20.3758	16.581	11.6292	11.0816	9.0936	12.7611	13.1542	14.4397	15.5194	10.7253	7.53191	5.22226	4.82378	5.29261	12.5102	11.0439	10.443	10.1842	11.1904	13.329	14.0407
PF3D7_1411800	33.4041	19.1531	15.8131	14.4567	12.6357	15.4939	12.6747	9.76905	7.53214	4.03952	3.32877	2.87809	7.16045	9.12089	15.1308	11.9645	10.3145	12.8511	11.2185	10.3203	7.55161
PF3D7_1411900	639.636	400.854	277.318	219.775	173.789	94.1819	53.2875	32.3385	14.306	10.4193	12.8715	18.9934	50.7143	104	249.452	206.757	125.231	90.7705	56.7811	37.2069	18.7667
PF3D7_1412000	10.2722	3.15621	1.30708	0.756941	0.583066	0.569347	0.445206	0.219591	7.8189	122.024	224.889	199.38	114.622	53.5762	4.88149	2.59023	2.38966	0.722486	0.478384	1.25997	10.6031
PF3D7_1412100	6.21266	2.65443	2.86618	9.1004	19.0642	32.6371	40.5749	44.6229	45.6686	48.3564	64.4083	89.2584	50.0146	24.1998	3.26517	4.19984	13.4668	25.6687	38.4517	42.296	40.6728
PF3D7_1412200	19.4889	10.9456	7.93754	6.25289	4.28806	6.35242	4.12032	2.74868	2.75933	2.04142	2.15671	3.20984	3.6682	8.1611	7.93847	6.70588	6.64583	4.84092	4.04696	3.0303	2.52424
PF3D7_1412300	730.652	478.895	347.82	365.248	409.018	425.696	438.593	486.836	589.983	402.012	171.24	223.16	163.585	237.277	333.318	301.374	387.039	406.826	402.611	457.008	504.559
PF3D7_1412400	49.8895	45.9112	33.8021	18.6542	12.3088	13.5185	18.6618	19.6039	21.3619	18.6872	12.2447	7.83557	7.2474	9.17086	27.7658	26.888	19.0065	13.4272	14.4943	17.2367	19.345
PF3D7_1412500	241.359	273.831	255.277	271.113	272.888	131.08	60.279	29.0509	16.6668	9.09879	8.13352	10.5003	16.5018	34.8211	160.533	224.488	233.428	151.443	68.8515	39.3631	20.5046
PF3D7_1412600	86.9794	66.9698	53.5056	50.7953	50.9162	41.4348	31.287	15.346	6.79859	3.61499	2.53957	3.24062	7.74736	11.4089	45.2538	45.7828	49.9286	44.6099	31.9954	21.7254	11.6067
PF3D7_1412700	19.2983	21.6551	22.5276	24.4756	28.7193	23.1676	22.7243	19.801	10.6979	6.08161	4.05038	2.57797	4.10297	5.1495	16.5152	21.7564	21.5396	20.4456	19.1622	18.704	13.8975
PF3D7_1412800	371.414	262.121	138.184	55.2662	24.1498	19.4953	40.0014	72.4518	72.2189	55.6423	34.5258	31.4676	32.3992	41.8017	178.35	121.412	39.1241	22.032	36.8879	55.0573	68.117
PF3D7_1412900	166.012	145.351	83.9266	46.4074	30.1881	35.574	39.8952	53.9986	56.2354	47.5847	28.7814	26.651	25.3812	33.8027	89.2009	64.305	42.4919	33.524	37.66	45.8166	46.6882
PF3D7_1413000	0.574387	0.578907	0.136266	0.304042	0.0664928	0.0254628	0	0	0.02577	0.0421824	0.182851	0.388388	0.525237	0.914348	1.94096	0.442408	0.262246	0.0909364	0.108661	0.0231453	0.0536895
PF3D7_1413100	0.366886	0.269687	0	0.13476	0	0	0.0247467	0.0872085	0.0206117	0.0336821	0.0364825	0.0887008	0.419018	0.410617	0.631238	0.313983	0.149628	0.0727266	0.0866825	0	0.0214524
PF3D7_1413200	0.859444	1.38792	0.418367	0.427963	0.57377	0.439635	1.06999	1.2927	1.27375	0.534037	1.47369	1.40376	1.81475	3.02583	2.68952	1.18815	0.905218	0.662067	1.15763	1.62614	1.42038
PF3D7_1413300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1413400	1.69208	0.880061	0.859684	1.53841	6.48767	14.8039	20.5015	28.7039	45.1062	32.1643	20.6032	15.9047	12.1424	6.85339	3.45286	1.31018	3.9442	10.8697	18.5154	26.1179	34.068
PF3D7_1413500	0.745859	0.904414	0.524749	0.537075	2.0603	14.0731	28.8326	44.0269	52.9286	31.6431	15.8444	15.891	9.86964	8.90633	1.86782	0.638313	3.34798	10.6326	25.4862	35.2348	39.9722
PF3D7_1413600	0.508891	0.341973	0.0804669	0.119668	0.0589279	0.180466	0.219668	0.895832	1.53123	1.98082	2.02451	0.885399	1.24034	0.658166	1.01893	0.130653	0.0996007	0.268808	0.408948	0.881305	1.16598
PF3D7_1413700	4.39421	2.62106	1.39136	1.1405	0.739641	1.8308	2.72151	3.45173	3.54497	7.03567	35.6788	114.318	257.134	102.361	5.04003	1.66366	1.46818	1.71896	2.65495	3.53099	3.70133
PF3D7_1413800	169.564	135.832	103.061	84.541	61.0237	47.2949	30.9136	13.2577	6.39752	4.74741	9.49704	44.7341	85.8756	52.6604	91.7573	89.7921	71.0702	48.854	32.3703	20.3454	10.9246
PF3D7_1413900	195.763	179.755	154.896	134.497	103.738	71.6876	63.3065	82.2554	100.642	83.3534	51.0822	46.4687	31.1221	32.281	126.055	135.217	111.128	78.4776	62.6049	74.0663	85.4457
PF3D7_1414000	7.98393	3.34846	1.87876	10.4659	28.7963	57.4847	77.3496	139.676	169.595	220.977	136.362	113.371	55.7854	37.2511	4.61139	7.58008	21.3434	43.6887	71.9321	95.6655	130.753
PF3D7_1414100	45.5192	31.5851	27.1517	23.3035	21.4814	15.6567	11.7454	9.18759	9.50512	10.3629	11.1096	12.3635	44.7101	53.8521	25.1018	25.2947	21.5139	14.9589	12.5766	10.1624	8.08408
PF3D7_1414200	204.203	147.861	125.423	123.121	110.321	66.6272	46.7238	50.729	46.6506	117.228	287.181	349.638	671.633	360.59	147.759	137.085	110.574	66.4577	50.6538	44.0952	50.7075
PF3D7_1414300	1941.93	1743.39	1541.07	1562.65	1655.68	1600.51	1236.46	859.462	966.494	497.192	297.092	412.389	469.355	550.645	1260.67	1476.13	1976.22	1612.41	1133.18	971.933	907.403
PF3D7_1414400	16.4485	10.8461	26.1289	64.7853	102.728	136.539	165.643	213.526	367.655	642.293	1017.86	1039.81	534.252	272.626	23.912	35.8623	80.3998	123.909	163.447	195.281	268.789
PF3D7_1414500	65.6788	61.0585	47.5133	28.1035	14.6922	14.9122	19.1097	22.0627	25.1841	72.9294	185.112	180.229	105.354	59.1395	43.3504	40.8497	22.925	15.5867	16.8598	18.7935	23.4224
PF3D7_1414600	164.589	136.145	96.6338	62.4001	40.3357	29.5654	25.0145	21.2291	21.6701	33.7087	89.1396	99.422	60.088	60.9015	91.4457	82.9445	53.9727	31.2515	22.0363	22.1379	21.2218
PF3D7_1414700	100.772	78.986	70.66	63.8861	52.8025	26.4887	18.3751	13.3687	6.72861	5.06091	5.37692	8.25328	40.221	78.676	66.1011	70.2416	53.8813	30.2915	18.445	14.0571	9.59812
PF3D7_1414800	214.802	180.433	160.639	160.465	159.587	126.171	109.492	116.542	121.604	77.4917	38.4617	30.588	26.5974	49.6274	136.527	146.637	156.438	119.082	101.145	104.44	97.9329
PF3D7_1414900	0.680717	0.884209	2.50887	7.51551	12.6768	13.128	8.55071	3.37962	1.7124	1.27278	1.06561	1.59983	1.94402	1.96972	1.52218	2.93045	7.94937	10.9434	8.68775	5.29606	2.46521
PF3D7_1415000	2.45692	1.06929	0.792484	0.482765	1.99849	14.7272	39.6073	58.7744	58.1273	39.1531	27.9896	43.8065	21.4089	14.2171	2.45006	1.40177	2.66735	13.0953	33.8265	49.6329	52.8572
PF3D7_1415100	1.33111	0.708235	0.175358	0.31288	0.231274	2.83215	6.27299	5.29322	2.07441	7.8862	75.0719	90.0788	54.858	27.897	3.77526	1.06322	1.47669	3.02624	5.51351	5.53685	4.60815
PF3D7_1415200	200.214	149.43	142.223	123.657	97.4679	63.2146	37.0578	18.9915	12.1229	9.00012	41.0796	71.7265	54.0725	54.2274	101.431	100.879	113.529	65.6589	51.1849	21.7507	13.6826
PF3D7_1415300	3.17987	3.02998	8.50375	31.6523	60.2142	91.7971	61.6068	38.8132	40.4276	102.923	186.583	181.552	98.6991	50.2868	6.51079	14.4158	48.7698	76.3833	64.2778	49.1479	41.2025
PF3D7_1415400	6.23455	15.0699	31.1282	42.6818	52.8323	53.4989	48.6976	41.1556	39.6126	21.0328	13.211	9.83773	10.8775	9.56423	13.8306	29.3737	44.651	48.3557	45.4689	45.34	37.1847
PF3D7_1415500	0.300544	0.342813	0.186505	0.188934	0.385813	2.62593	5.50373	6.29311	5.97508	7.67942	6.03985	3.32961	2.74119	1.96449	0.805507	0.220462	0.560858	1.92448	4.62728	5.58099	6.56939
PF3D7_1415600	19.6115	34.9684	43.813	43.3928	39.2762	29.0823	26.4973	32.8584	33.0281	34.0142	22.8221	17.5886	12.2868	10.8749	26.6839	39.3195	38.6921	28.6261	26.7564	28.3154	28.4494
PF3D7_1415700	1.37855	1.69853	1.08971	0.918186	0.345944	0.407378	0.545505	0.786441	1.54892	4.21859	6.06811	7.95437	7.13745	7.13146	2.47246	0.865164	1.10944	0.704407	1.25939	1.14698	1.56911
PF3D7_1415800	152.678	111.874	93.2066	101.732	96.3864	69.5252	44.8886	25.7952	13.4278	5.96932	5.06114	7.41218	14.4335	59.9294	78.2237	86.5187	87.6211	66.9608	46.6125	31.1889	19.8005
PF3D7_1415900	209.837	152.886	126.847	88.2294	73.1213	54.041	46.0989	44.4424	44.1226	31.9104	26.6831	22.6195	26.1973	53.1428	108.425	98.8444	78.2336	50.3354	42.5868	50.1883	44.0319
PF3D7_1416000	0.30327	0.381369	0.481209	0	0.262212	0	0	0	0	0	0	0.145142	0	0.150952	0.380186	0.259534	0	0	0.072225	0.0615566	0.140745
PF3D7_1416100	159.375	104.774	66.1831	46.3096	34.6311	21.2915	24.0271	38.0539	59.2742	100.96	93.4236	78.0481	78.1236	137.943	77.1234	60.8807	41.212	24.0215	23.5985	30.7516	45.2703
PF3D7_1416200	2.27556	2.25677	1.71377	1.26653	0.82113	2.01689	7.80597	20.0737	24.3934	41.051	68.6053	62.0656	43.9621	29.5896	4.49787	2.70128	2.00083	2.42912	8.03565	13.6783	20.2293
PF3D7_1416300	3.1161	7.46048	9.5451	8.81792	7.40353	15.8133	23.3209	30.9247	25.0718	21.7146	21.2714	19.0045	7.88649	9.03746	5.85087	8.90818	10.8071	15.4104	22.4661	26.895	31.2442
PF3D7_1416400	1.523	0.942851	0.316749	0.329628	0.441109	0.266476	0.151397	0.209398	0.126202	0.26493	0.828778	1.78392	10.8592	13.1972	2.28161	0.926094	0.810919	0.381662	0.302884	0.32256	0.337607
PF3D7_1416500	523.413	245.339	91.252	56.7265	45.8936	48.2185	54.2436	49.9125	42.4443	51.9708	207.593	409.037	2956.03	1894.19	243.98	104.125	61.2546	51.0193	45.6153	45.6866	40.0436
PF3D7_1416600	0.831329	0.80439	0.458153	0.409166	0.441305	1.28247	1.65535	1.98286	0.918221	1.32511	2.62906	2.89285	3.2158	3.45552	1.26508	0.617487	0.702153	1.13796	1.92156	1.94229	1.4827
